LUAD	Labels	B:MUTA:COMP:TP53::	N:GEXP::CENPA:1058:	N:GEXP::TPX2:22974:	N:GEXP::MYBL2:4605:	N:GEXP::TGFBI:7045:	N:GEXP::C1orf116:79098:	N:GEXP::PPARGC1A:10891:	N:GEXP::GSTA1:2938:	N:GEXP::ARL6IP5:10550:	N:GEXP::BIRC5:332:	N:MIR::hsa-miR-375:Corrected:	N:GEXP::CTHRC1:115908:	N:GEXP::TROAP:10024:	N:GEXP::SDC1:6382:	N:MIR::hsa-miR-200b-3p:Corrected:	N:GEXP::NCAPG:64151:	N:GEXP::CEP55:55165:	N:GEXP::UBE2C:11065:	N:GEXP::C9orf152:401546:	N:GEXP::CD274:29126:	N:GEXP::ICAM1:3383:	N:GEXP::AIM2:9447:	N:GEXP::SPHK1:8877:	N:GEXP::ADAM12:8038:	N:GEXP::CST6:1474:	N:GEXP::CDCA2:157313:	N:GEXP::TNFSF13:8741:	N:GEXP::COL11A1:1301:	N:GEXP::HPGDS:27306:	N:GEXP::TGFBR2:7048:	N:GEXP::CMTM3:123920:	N:GEXP::SELENBP1:8991:	N:MIR::hsa-miR-155-5p:Corrected:	N:GEXP::CDCA5:113130:	N:GEXP::FEN1:2237:	N:GEXP::PSMC3IP:29893:	N:GEXP::IL15RA:3601:	N:GEXP::ADH1B:125:	N:GEXP::RECQL4:9401:	N:GEXP::AURKB:9212:	N:GEXP::C1QTNF7:114905:	N:GEXP::TMEM43:79188:	N:GEXP::ARHGAP20:57569:	N:GEXP::MMP28:79148:	N:GEXP::C1QTNF6:114904:	N:GEXP::PRKCQ:5588:	N:GEXP::TBX21:30009:	N:GEXP::ARHGAP11A:9824:	N:GEXP::NCAPH:23397:	N:GEXP::TACC3:10460:	N:GEXP::C7orf10:79783:	N:METH:cg23096644:SGCE:TssD777:Shore	B:MUTA:COMP:EGFR::	N:GEXP::FAS:355:	N:GEXP::ATP10A:57194:	N:MIR::hsa-miR-194-5p:Corrected:	N:GEXP::GPR110:266977:	N:GEXP::PLAU:5328:	N:GEXP::GPR116:221395:	N:MIR::hsa-miR-4746-5p:Corrected:	N:MIR::hsa-miR-582-3p:Corrected:	N:GEXP::DACT2:168002:	N:GEXP::ARHGEF19:128272:	N:MIR::hsa-miR-130b-3p:Corrected:	N:GEXP::C9orf100:84904:	N:GEXP::CDCA3:83461:	N:GEXP::CDCA8:55143:	N:GEXP::SPRED1:161742:	N:GEXP::COL8A2:1296:	N:GEXP::ITGA11:22801:	N:GEXP::AFF3:3899:	N:GEXP::CX3CL1:6376:	N:GEXP::EME1:146956:	N:METH:cg07479491:BMP6:TssU923:Island	N:METH:cg17838765:RP11-613D13.5:TssU33:Island	N:METH:cg10482024:AK4:TssU191:Island	N:GEXP::CALU:813:	N:GEXP::CLEC4A:50856:	N:MIR::hsa-miR-3065-3p:Corrected:	N:GEXP::SLC7A2:6542:	N:GEXP::TLR2:7097:	N:GEXP::GZMB:3002:	N:GEXP::KYNU:8942:	N:GEXP::SORBS2:8470:	N:GEXP::CYTH3:9265:	N:GEXP::AMICA1:120425:	N:GEXP::PFN2:5217:	N:GEXP::NKG7:4818:	N:GEXP::KIF18B:146909:	N:GEXP::TRAIP:10293:	N:METH:cg26991199:SRSF10:TssD265:Shore	N:GEXP::COL10A1:1300:	N:GEXP::CCL13:6357:	N:GEXP::SUSD2:56241:	N:GEXP::ICAM5:7087:	N:GEXP::MARCO:8685:	N:METH:cg00113951:RP11-728G15.1:TssU133:Shore	N:METH:cg05532892:PDE3B:TssD629:Island	N:GEXP::FBXO32:114907:	N:GEXP::MRC1:4360:	N:GEXP::IFT57:55081:	N:GEXP::SC65:10609:	N:GEXP::CILP2:148113:	N:MIR::hsa-miR-199a-3p:Corrected:	N:MIR::hsa-miR-145-3p:Corrected:	N:GEXP::CX3CR1:1524:	N:GEXP::SUSD3:203328:	N:GEXP::TMEM200A:114801:	B:MUTA:COMP:KEAP1::	N:METH:cg13910855:PBX2:TssD235:NA	N:GEXP::TSC22D2:9819:	N:GEXP::C7orf70:84792:	N:GEXP::GNAI2:2771:	N:GEXP::AHDC1:27245:	N:METH:cg01468868:LIF:TssD76:Island	N:GEXP::C7orf68:29923:	N:MIR::hsa-miR-4709-3p:Corrected:	N:GEXP::PPAPDC1A:196051:	N:GEXP::NAPSB:256236:	N:GEXP::NSMCE4A:54780:	N:GEXP::MAML3:55534:	N:GEXP::CERCAM:51148:	N:GEXP::GSG2:83903:	N:GEXP::KIAA1524:57650:	B:MUTA:COMP:STK11::	I:CNVR::CSPG5:10675:	I:CNVR::NAA25:80018:	I:CNVR::FAM185A:222234:	I:CNVR::SQRDL:58472:	I:CNVR::RNF130:55819:	I:CNVR::POLR2H:5437:	I:CNVR::CBLN1:869:	I:CNVR::FAM217B:63939:	I:CNVR::CCDC122:160857:	I:CNVR::CELA3B:23436:	I:CNVR::ADCY8:114:	N:GEXP::GLTPD2:388323:
TCGA-44-7667	LUAD_2	1	1204.2	5584.7	5483.5	2039.2	64.257	97.884	49.275	1968.3	1588.1	153210.0	2412.8	660.55	4757.7	565.76	1386.0	1709.6	2859.9	245.04	25.636	1562.8	18.645	200.71	307.3	116.53	461.45	302.34	779.08	0.6659	1066.1	789.4	880.62	251.85	2766.7	3188.2	460.68	102.55	2.3306	2136.8	1230.9	2.9964	1478.9	4.9941	11.32	607.28	12.652000000000001	11.652999999999999	996.15	1661.7	2743.4	20.975	0.093817	0	57.265	40.285	73.305	0.0	683.86	819.03	7.9837	1430.5	30.63	1212.2	78.749	213.39	1000.1	1332.8	787.73	261.36	404.19	26.968000000000004	234.72	348.84	0.08000299999999999	0.44619	0.099995	3769.2	39.287	43.185	1731.3	158.15	514.06	139.5	524.38	697.17	60.595	5880.7	97.551	1158.0	331.61	0.052774	244.38	88.561	770.09	23.639	204.09	0.080991	0.037620999999999995	144.5	529.7	522.05	1707.3	114.86	1649.0	21.048000000000002	4.9941	98.21700000000001	88.89399999999999	1	0.24938000000000002	288.66	439.48	6891.5	654.56	0.59192	463.12	0.3629	27.967	11.985999999999999	830.01	547.35	1185.6	172.79	673.2	0	0	1	0	-1	-1	0	-1	1	-1	0	1	0.0
TCGA-44-7669	LUAD_2	1	154.57	2867.5	2332.0	2586.3	1731.5	3492.8	9037.7	1344.8	902.09	260120.0	663.67	864.54	3149.7	1131.7	1399.0	626.56	1051.0	103.05	92.31200000000001	4561.0	62.87	120.42	383.36	30.055	464.32	630.37	1032.6	21.775	2605.3	639.75	2012.5	272.72	1651.2	2009.1	231.89	204.87	810.88	771.01	535.16	36.802	2189.7	63.791000000000004	114.39	109.49	132.79	24.840999999999998	1490.5	636.99	2073.8	4.2936	0.098258	0	217.32	193.82	74.488	72.684	502.48	2210.9	4.8057	224.37	63.791000000000004	840.93	38.445	260.0	572.91	1132.6	816.39	165.61	352.99	123.29	395.62	137.98	0.087497	0.025382	0.11047	3854.1	99.979	35.442	7801.1	433.35	207.63	155.8	673.48	617.36	285.83	4862.2	113.47	503.88	121.75	0.094106	184.01	120.22	1022.5	55.51	461.56	0.076847	0.056930999999999995	919.44	1901.5	675.63	323.86	18.708	863.82	26.131	26.988000000000003	47.843	161.93	1	0.17979	606.62	318.65	4268.4	685.13	0.1557	968.2	0.6007100000000001	2.7602	158.25	426.6	519.52	345.63	149.36	511.07	1	1	1	-1	0	0	1	-1	1	-1	1	1	1.2942
TCGA-44-7670	LUAD_2	1	529.25	4469.3	4959.3	1776.6	809.34	505.14	3428.4	1956.3	1497.7	11560.0	948.45	926.5	5843.1	1178.4	756.28	971.33	1316.0	144.68	42.353	7539.4	133.86	280.64	100.78	90.27	266.48	763.27	28.75	10.511	2419.3	1876.2	811.5	258.6	1297.8	1509.5	231.78	127.06	178.69	561.09	831.59	11.437999999999999	2151.9	42.353	49.153999999999996	1056.7	99.235	33.696999999999996	782.13	720.92	1698.1	24.730999999999998	0.24611999999999998	0	136.02	76.04899999999999	911.12	183.01	2742.2	1321.3	4.6896	133.65	172.81	1152.8	61.97	204.45	632.36	908.88	650.13	708.56	153.64	185.18	2147.0	186.83	0.062414	0.024881	0.08352799999999999	5845.0	18.549	60.295	1713.0	319.65	169.41	1555.3	632.51	828.19	148.39	4380.9	67.084	909.19	187.03	0.079729	209.91	38.643	506.99	21.949	611.18	0.086467	0.052658	608.7	517.81	1624.9	1345.1	169.41	1038.1	27.468000000000004	8.656	49.772	65.538	0	0.098945	698.04	762.35	4176.2	517.2	0.13881	659.09	0.33497	11.437999999999999	93.052	1661.6	191.05	1164.2	100.47	574.08	0	-1	1	-1	-1	-1	1	0	1	-1	0	1	3.28
TCGA-44-7671	LUAD_1	0	24.261999999999997	388.81	427.88	6215.1	8482.7	167.0	3475.1	3225.5	94.866	14625.0	662.62	40.330999999999996	13081.0	865.23	130.74	139.27	115.32	2694.3	19.22	2536.8	78.456	125.22	357.31	23.631	69.319	2096.1	1172.1	47.263000000000005	3832.7	881.61	7840.9	147.7	169.52	470.74	42.316	89.484	1158.9	149.35	81.607	124.46	2658.7	44.742	185.9	341.55	8.1922	7.562	237.57	79.71600000000001	510.75	64.592	0.14657	0	233.16	306.26	33.03	31.824	1060.7	11824.0	0.0	94.257	46.948	869.0	5.3708	36.805	53.718999999999994	157.54	1323.0	420.01	1250.3	1435.5	531.55	28.546999999999997	0.096442	0.016319999999999998	0.31769000000000003	4527.4	20.48	34.104	11702.0	281.69	20.48	2806.5	3322.2	800.95	62.071999999999996	1618.3	25.837	52.619	57.345	0.06854099999999999	2039.5	327.37	12238.0	55.455	195.98	0.08828899999999999	0.052375	299.65	588.26	962.58	276.64	318.87	1426.2	63.107	57.976000000000006	28.988000000000003	132.97	1	0.057323	330.84	349.43	5396.8	663.88	0.1533	328.63	0.80561	21.111	245.77	478.3	659.79	1006.4	21.426	49.783	1	-1	-1	0	0	0	-1	0	1	1	0	1	15.045
TCGA-44-7672	LUAD_3	0	94.494	1478.7	1322.1	9012.1	2250.3	19.914	125.73	5463.5	195.72	13671.0	3950.8	302.23	6459.2	270.71	740.78	587.27	1132.0	329.95	144.87	15832.0	256.15	668.01	1568.5	599.77	142.52	2074.3	1916.4	228.04	3795.4	3589.6	2472.1	858.27	620.46	1099.2	111.0	743.46	408.04	621.24	367.82	35.141999999999996	3307.7	141.74	98.79	1053.5	122.22	63.647	353.77	348.69	1478.7	79.266	0.10670999999999999	0	639.2	1183.9	618.23	360.41	4420.6	1405.3	1.4601	114.48	46.857	310.82	16.354	143.51	386.75	464.27	1535.3	1073.8	1733.3	68.723	11594.0	74.854	0.18137999999999999	0.045761	0.13185	5157.4	232.72	32.707	502.15	642.72	641.16	280.36	166.73	967.2	1139.8	466.62	338.54	249.51	84.34200000000001	0.086785	2551.0	757.13	465.83	409.61	3943.4	0.13195	0.12258	835.22	4048.0	865.68	1390.5	405.7	2387.3	25.115	78.094	161.26	255.76	0	0.092544	320.97	473.64	9998.8	1026.5	0.13667	198.36	3.5044	105.04	812.57	404.92	278.02	2319.4	55.056999999999995	106.21	0	-1	0	0	-1	1	-1	0	1	0	0	1	18.410999999999998
TCGA-44-8117	LUAD_5	1	56.945	462.5	811.39	3786.4	11179.0	9.2499	2.6015	5087.1	213.98	10113.0	2419.4	183.84	55152.0	800.71	176.55	405.26	1226.2	13.585999999999999	109.84	36310.0	26.304000000000002	896.2	726.12	3402.5	38.734	1214.5	2285.9	31.796999999999997	3495.6	1002.2	1227.9	133.27	376.07	633.91	130.45	214.77	107.53	411.91	156.09	19.945	2516.6	480.13	335.6	576.67	32.375	11.562000000000001	179.79	159.56	566.27	17.922	0.07370399999999999	0	237.9	390.23	71.36399999999999	831.04	2229.3	7320.1	0.7136399999999999	45.851000000000006	1.1562	1743.0	37.823	90.926	77.789	320.57	1283.7	582.45	1079.6	23.703000000000003	4403.5	61.052	0.6445	0.016207	0.28964	5753.1	40.757	156.47	108.4	509.03	145.4	92.21	39.312	1745.9	146.84	541.99	82.09299999999999	152.04	72.554	0.039385	1778.6	51.163000000000004	11857.0	794.33	273.45	0.067774	0.58577	296.57	669.75	1199.3	468.85	418.27	3217.8	21.588	20.234	36.132	114.47	0	0.21543	951.0	525.8	4909.4	2439.9	0.25877	229.8	0.89205	52.031000000000006	221.71	520.6	422.6	867.75	27.75	83.249	0	-1	0	1	-1	-1	-1	-1	1	-1	0	0	47.724
TCGA-44-8119	LUAD_2	0	138.88	2078.8	1524.3	10143.0	356.68	272.77	903.79	1771.3	597.4	67845.0	4563.2	411.13	6181.4	489.77	601.0	479.52	992.17	430.06	57.605	3905.3	64.707	749.42	2610.4	4.9977	102.58	983.61	6742.4	32.353	3003.9	1167.4	836.72	202.89	817.52	1526.1	165.02	318.01	125.47	828.04	374.3	17.623	1975.1	59.708999999999996	38.403	916.42	48.662	20.254	734.14	384.82	832.77	249.88	0.077611	0	229.63	382.98	40.786	1.0521	4245.5	2776.9	2.7651	476.18	41.297	700.73	25.116999999999997	317.47	345.46	490.04	2081.2	895.64	3080.7	14.73	184.13	70.673	0.076454	0.5473600000000001	0.18458	7680.9	90.22200000000001	13.48	7067.5	564.21	410.6	137.04	307.23	964.82	485.04	2620.6	175.97	419.02	72.072	0.043719	2907.9	281.98	336.95	132.31	712.83	0.055484000000000006	0.040871	1361.0	2131.9	400.87	1360.2	324.06	2172.1	15.323	8.9432	44.716	342.21	0	0.078855	586.57	439.53	4909.8	517.92	0.11255	1872.3	0.46086000000000005	273.3	41.297	653.65	197.01	2295.3	69.968	127.31	1	-1	1	-1	0	-1	-1	0	1	-1	1	1	0.0
TCGA-44-8120	LUAD_5	1	36.445	405.38	166.52	3754.3	7384.8	289.59	12.335	4636.3	135.38	38510.0	7393.8	71.768	21388.0	620.58	115.5	172.41	131.2	49.901	43.453	31977.0	34.763000000000005	591.56	356.32	386.03	24.951	1005.1	620.96	48.218999999999994	6182.1	4019.6	1582.3	169.49	223.71	430.05	84.212	169.33	937.19	262.4	65.881	151.1	3101.2	343.14	305.29	945.6	44.294	21.866999999999997	87.46700000000001	102.89	615.91	1349.6	0.075173	0	341.46	846.36	56.125	70.086	1019.1	7896.4	1.1142	134.53	12.615	1719.3	9.8881	70.98	59.685	173.81	966.62	527.33	2446.8	70.646	5834.5	62.371	0.13223	0.0092085	0.30662	9965.9	73.169	101.81	287.35	413.79	97.559	87.46700000000001	1020.7	1318.2	441.26	2141.5	74.01	66.722	81.01899999999999	0.061195000000000006	2705.6	42.332	1069.8	678.71	472.38	0.087065	0.24156999999999998	527.04	959.33	8713.9	1874.1	523.12	4937.6	44.148	67.002	103.45	152.79	0	0.059837	732.54	636.94	8030.4	3203.5	0.44423999999999997	376.5	4.5959	26.633000000000003	239.41	349.87	770.66	1465.6	21.866999999999997	62.581	1	-1	-1	0	-1	-1	-1	0	0	-1	0	1	15.862
TCGA-44-A479	LUAD_2	1	122.59	1486.4	837.12	2765.0	386.49	136.78	2631.1	4257.7	293.92	57628.0	3355.3	294.55	8057.3	333.3	376.45	463.68	711.69	348.47	115.78	4706.0	250.85	196.61	1899.5	42.565	115.21	1014.4	1819.0	9.0806	2877.4	1263.3	942.68	842.95	439.27	830.31	49.915	463.11	41.43	280.36	206.58	44.268	1507.4	43.7	19.296	957.43	140.75	72.077	557.89	326.33	818.39	50.511	0.12437999999999999	0	418.27	215.66	1454.7	20.999000000000002	2119.8	2643.0	2.9269	166.83	245.18	611.8	21.586	358.18	165.18	312.71	1806.5	763.34	1067.5	62.997	724.75	78.059	0.162	0.033852999999999994	0.10607	4703.8	204.31	30.366999999999997	2904.7	696.37	311.01	287.74	254.82	809.31	539.16	2867.8	462.54	252.55	55.051	0.10393	1043.7	16.459	173.67	25.539	113.51	0.11578	0.079148	546.54	679.34	491.49	1013.6	574.35	2561.4	13.902999999999999	47.106	154.94	262.2	0	0.1006	443.81	526.67	4908.1	404.09	0.29809	245.74	0.73173	29.511999999999997	371.17	683.88	258.8	1731.0	106.7	157.21	1	-1	1	-1	0	0	0	0	1	-1	-1	0	45.931000000000004
TCGA-44-A47A	LUAD_1	0	59.365	1005.6	746.16	2439.6	9408.4	32.753	10.747	3459.1	418.76	36914.0	774.82	379.73	8324.0	720.35	338.26	368.99	479.02	753.33	70.624	12516.0	421.7	102.21	341.35	51.177	88.025	3103.4	183.73	232.86	2329.1	845.96	21917.0	886.77	523.03	1043.0	41.376999999999995	332.14	191.91	558.34	212.9	31.218000000000004	2494.9	419.65	377.18	544.01	210.85	17.912	310.64	322.93	993.86	29.171	0.27118000000000003	0	422.21	462.13	890.93	1117.7	1166.0	3487.2	1.1887	230.61	865.92	941.66	27.934	139.79	157.31	259.47	2425.3	503.07	475.95	434.49	538.38	77.866	0.41135	0.040489	0.387	2713.9	231.32	357.2	220.57	2512.3	52.711999999999996	145.34	287.62	1345.5	1072.7	197.03	67.042	303.48	87.51299999999999	0.074678	586.49	525.08	6190.4	191.4	1253.3	0.098869	0.46187	228.76	3018.4	510.24	654.04	37.359	1360.5	39.227	59.365	129.99	107.98	0	0.085813	351.07	319.86	6726.2	548.62	0.12772999999999998	106.96	5.9435	1.5353	652.0	541.97	237.46	537.87	64.483	113.1	0	0	1	0	0	1	0	1	1	0	0	0	5.6499
TCGA-44-A47B	LUAD_5	0	69.861	843.71	350.65	3019.7	2052.4	11.642999999999999	206.9	3607.7	316.14	9939.6	942.68	192.12	31012.0	1190.1	206.0	290.64	810.57	510.52	18.809	20637.0	81.057	268.62	424.09	58.218	198.39	527.63	754.14	121.36	9343.0	802.96	2994.6	273.35	255.26	516.35	86.538	244.51	192.57	266.01	90.90899999999999	26.87	6405.3	101.66	68.518	314.82	32.691	42.544	283.03	141.51	536.5	27.316999999999997	0.14894000000000002	0	283.03	218.99	135.53	15.674000000000001	1276.2	4358.3	1.3115	61.205	0.0	1351.5	8.8529	250.22	78.665	235.56	1760.4	385.13	226.15	22.391	1385.6	37.573	0.15517	0.053707000000000005	0.4281	2552.6	79.266	394.12	3717.4	1141.5	264.67	115.54	22.391	379.31	282.13	2153.6	171.52	158.53	96.28299999999999	0.16565	385.58	136.14	2968.2	426.33	90.90899999999999	0.15627	0.054599	337.66	669.95	871.02	879.09	377.07	1124.2	19.892	72.548	75.235	107.93	0	0.085566	964.62	241.83	6910.0	1039.0	0.13789	146.89	8.8529	27.765	254.81	548.59	124.5	1075.2	92.25299999999999	95.835	0	1	1	-1	0	0	1	-1	1	-1	0	1	52.27
TCGA-44-A47G	LUAD_3	1	84.005	714.04	367.09	5631.8	2479.3	35.098	148.45	6751.4	142.68	9715.5	1806.1	142.69	27992.0	416.94	271.19	315.31	308.4	138.09	202.53	17415.0	534.52	508.98	1295.7	512.66	89.18299999999999	1797.7	677.22	180.09	4126.0	3450.5	2462.6	766.42	242.23	424.63	107.32	767.55	697.93	400.46	150.75	51.784	4483.3	157.08	4797.5	528.19	158.8	126.58	223.82	240.51	859.61	18.987000000000002	0.13935	0	1015.0	464.33	117.63	1731.3	11821.0	3111.1	0.50538	94.76	3.4522	377.44	8.7179	152.69	106.6	367.09	1949.4	976.41	384.93	78.251	4020.7	78.613	0.41957	0.046794999999999996	0.12311	4509.2	160.53	360.72	654.78	1579.4	380.32	264.1	1038.5	953.97	985.62	2604.7	275.03	176.64	67.319	0.090643	944.19	292.87	1187.0	552.36	1509.2	0.17612	0.11594000000000002	417.15	3978.7	3021.3	483.89	361.33	2257.6	30.576	75.949	188.72	203.68	0	0.08455	930.96	481.59	8767.0	1501.2	0.16705	848.1	2.2742	10.357000000000001	693.33	363.06	247.99	1744.0	92.635	164.56	0	0	0	0	0	0	0	0	-1	0	0	0	0.0
TCGA-44-A4SS	LUAD_2	1	108.0	1222.3	778.71	5018.9	2223.7	27.691999999999997	2351.6	6544.2	204.96	653.42	2274.6	354.46	14689.0	941.3	354.45	384.37	470.21	134.03	63.692	4970.2	87.507	514.89	1008.0	454.15	115.2	1243.8	1550.8	29.354	3267.7	1389.6	360.55	557.23	260.31	382.71	107.5	590.95	70.892	494.58	168.92	27.691999999999997	2338.9	36.554	136.25	717.78	93.046	62.031000000000006	166.71	218.77	1122.6	31.569000000000003	0.099379	0	512.31	196.06	685.49	47.077	2312.7	533.35	2.2802	27.363000000000003	3.3231	280.25	9.6909	103.51	196.56	364.43	908.86	621.97	1181.9	27.138	2743.2	59.544	0.12800999999999998	0.067511	0.083111	6073.4	96.369	61.423	566.03	1145.3	463.57	1707.0	438.09	730.52	391.01	2460.7	376.61	252.55	118.52	0.063364	1271.1	111.88	203.26	12.738	681.23	0.10805999999999999	0.057575	882.27	849.04	870.09	507.32	660.18	2779.9	23.8	30.461	85.292	195.51	1	0.07008099999999999	386.58	448.06	9069.2	879.5	0.11256	121.85	0.71257	38.769	288.55	264.18	351.69	1645.5	96.369	245.35	0	0	0	1	-1	-1	0	0	0	0	0	0	0.0
TCGA-44-A4SU	LUAD_5	1	34.746	384.55	362.48	4777.1	2896.1	45.076	476.58	3920.7	128.22	24805.0	1399.2	117.85	10066.0	1542.7	181.02	84.98700000000001	260.59	134.76	43.198	6573.1	90.62100000000001	185.41	297.69	767.7	31.459	1720.9	1753.7	60.571000000000005	2558.5	1484.7	5281.4	342.3	200.49	485.97	71.013	147.91	625.43	525.88	119.73	49.302	2771.2	293.46	43.667	1097.3	30.52	36.624	110.81	113.16	814.65	54.93600000000001	0.1004	1	239.47	411.79	98.677	1762.7	2208.4	9375.3	1.1519	186.03	215.52	2082.4	24.189	127.76	99.805	221.15	1139.6	961.62	1200.6	129.59	6513.0	96.255	0.11194000000000001	0.01704	0.10222	4077.5	54.467	28.605	945.18	1335.4	57.753	46.483999999999995	1612.9	2079.1	210.82	880.38	77.943	144.62	85.456	0.038751	1952.3	79.352	1132.1	212.7	155.42	0.081599	0.065139	340.88	282.19	1628.4	1023.1	585.04	2504.0	40.891	137.1	92.969	163.4	0	0.074661	567.67	726.85	6558.1	1705.8	0.12641	429.63	3.8396	30.05	304.26	324.92	420.71	2006.3	25.825	66.67399999999999	0	0	-1	1	-1	0	0	0	1	-1	1	1	0.1643
TCGA-49-4486	LUAD_1	0	17.954	135.66	100.75	592.83	22047.0	428.58	5067.8	5818.9	76.872	31224.0	56.191	27.596999999999998	11138.0	694.52	84.34299999999999	96.42200000000001	111.38	1748.2	8.6447	2932.2	3.6574	17.535	13.3	45.88399999999999	20.947	2001.3	0.9975	18.619	2701.2	206.48	20975.0	135.02	81.793	281.62	27.331	146.3	897.39	224.43	49.873000000000005	9.3097	3200.2	42.559	1228.9	96.09	357.43	4.6549	100.75	35.909	248.7	8.3123	0.038225999999999996	0	532.32	336.15	161.08	27.264	84.45299999999999	4210.3	0.9475100000000001	1071.6	130.34	733.81	4.7375	47.799	54.861000000000004	123.02	868.13	43.224	20.282	192.18	333.15	24.235	0.081776	0.011505	0.079075	1812.4	14.962	105.17	3976.2	269.65	44.553999999999995	162.92	1965.7	484.77	93.762	3468.9	62.508	20.282	72.483	0.11219000000000001	31.919	212.13	13558.0	66.498	179.88	0.12666	0.027551999999999997	409.96	225.76	6454.6	282.28	6.6498	1363.9	30.794	57.521	135.99	14.962	1	0.022278	441.21	396.66	3632.8	365.41	0.058915999999999996	216.78	2.3688	0.0	240.39	720.84	392.01	293.59	7.6473	26.932	0	0	0	0	0	0	0	0	0	0	0	1	100.34
TCGA-49-4487	LUAD_3	1	512.22	4497.1	6748.1	3905.6	3376.6	668.07	10.11	3210.6	926.13	2198.9	2510.5	977.25	16966.0	339.69	461.63	711.88	3705.1	462.51	58.13	15388.0	166.81	508.98	896.38	85.088	289.81	1240.0	667.23	6.7397	2305.0	887.95	3658.0	802.89	744.74	1257.0	87.009	617.52	235.05	302.44	673.97	16.849	3100.2	61.5	56.445	845.83	374.89	95.198	616.68	933.45	1913.2	21.061	0.10826	0	404.38	166.81	160.97	114.58	2964.3	1165.1	2.9267	958.98	285.59	1278.0	19.511	192.89	417.88	778.43	792.75	594.78	560.24	119.63	533.28	110.97	0.15250999999999998	0.035782999999999995	0.13895	6417.9	85.931	75.509	2005.9	524.85	759.9	289.81	1165.1	647.01	447.35	3078.3	693.35	562.76	195.45	0.07862999999999999	1161.8	63.184	905.64	50.548	499.58	0.11984000000000002	0.076664	365.63	483.57	3611.6	957.03	196.29	2253.2	17.95	21.061	189.55	242.63	0	0.077769	737.15	418.7	8655.4	619.21	0.42783999999999994	482.73	1.3658	38.753	661.33	308.34	170.18	1012.6	141.53	256.11	1	0	0	0	-1	0	1	0	1	-1	0	-1	2.6959
TCGA-49-4488	LUAD_3	1	157.03	900.38	1783.9	2029.7	9565.2	3.6691	116.68	15991.0	396.65	53561.0	2987.3	196.66	14257.0	323.11	304.2	495.32	1674.6	64.575	101.27	32090.0	161.44	473.56	307.47	386.72	73.381	1274.5	507.06	49.898999999999994	4804.3	2103.1	3825.3	405.58	302.33	501.19	31.429000000000002	388.19	220.14	331.68	214.27	14.675999999999998	7862.8	326.55	1786.8	374.98	15.41	33.755	190.06	577.51	741.15	22.014	0.14209000000000002	0	849.02	723.54	113.09	6701.2	2955.8	5060.4	0.56685	120.74	0.7338	308.93	37.035	141.92	148.23	422.68	2186.0	294.26	387.45	41.827	7964.8	41.174	0.18151	0.010638	0.1008	7109.1	139.42	239.31	1001.6	791.78	164.37	234.82	74.84899999999999	1608.5	381.58	2074.5	328.01	85.12200000000001	106.4	0.06457	844.62	52.1	3455.5	152.63	153.37	0.14702	0.30766	1215.9	303.06	3164.9	1240.9	421.21	1935.8	25.131	159.97	87.323	87.323	1	0.13988	617.13	885.71	7057.8	554.76	0.15189	752.16	2.0785	21.28	538.62	366.17	79.251	2023.8	43.295	106.4	0	1	0	1	-1	-1	1	1	0	0	-1	1	0.0
TCGA-49-4490	LUAD_4	1	48.675	341.66	386.6	4175.8	4524.9	87.054	126.37	7210.5	156.29	10490.0	1446.2	43.059	34420.0	572.27	85.84700000000001	136.67	265.84	184.41	10.297	6236.1	23.401999999999997	254.94	264.91	682.39	9.3607	1503.7	1318.0	45.867	3032.9	3214.4	2870.9	243.84	133.86	567.26	68.586	192.83	476.46	213.42	81.438	120.75	5340.3	204.06	310.77	2080.9	23.401999999999997	17.785	114.2	132.92	679.58	178.79	0.1228	1	337.92	368.81	108.53	1316.1	5249.4	2435.7	0.49611000000000005	53.828	104.84	1943.3	16.496	63.821000000000005	84.415	211.55	1305.8	2724.9	2123.0	50.548	11093.0	68.23	0.11974000000000001	0.020447999999999997	0.099618	4514.6	36.507	185.92	74.885	819.06	26.21	50.548	935.13	2056.5	148.84	1555.7	58.972	112.33	95.479	0.08856	3166.7	4.6803	2408.5	30.89	175.98	0.1085	0.075015	460.55	71.141	2161.4	1512.7	1014.7	2705.7	39.317	161.0	70.205	283.63	0	0.12713	566.32	582.23	9395.3	2607.9	0.12514	766.64	2.9767	46.803000000000004	422.17	223.72	354.77	1667.1	14.040999999999999	46.803000000000004	0	0	-1	1	-1	1	0	1	0	0	1	1	0.0
