"N:GEXP::SPDEF:25803:"	"N:GEXP::MLPH:79083:"	"N:GEXP::NAT1:9:"	"N:GEXP::AGR3:155465:"	"N:GEXP::SLC39A6:25800:"	"N:GEXP::RERG:85004:"	"N:GEXP::ESR1:2099:"	"N:GEXP::C6orf97:80129:"	"N:GEXP::FOXA1:3169:"	"N:GEXP::GATA3:2625:"	"N:GEXP::GREB1:9687:"	"N:GEXP::MBOAT1:154141:"	"N:GEXP::MIA:8190:"	"N:GEXP::SFRP1:6422:"	"N:GEXP::FOXC1:2296:"	"N:GEXP::KRT5:3852:"	"N:GEXP::KRT14:3861:"	"N:GEXP::KRT17:3872:"	"N:GEXP::NUF2:83540:"	"N:GEXP::MCM10:55388:"	"N:GEXP::EXO1:9156:"	"N:GEXP::NCAPG:64151:"	"N:GEXP::CENPA:1058:"	"N:GEXP::TPX2:22974:"	"N:GEXP::BUB1:699:"	"N:GEXP::CEP55:55165:"	"N:GEXP::AURKA:6790:"	"N:GEXP::WDR67:93594:"
"26"	-0.285711653377045	0.291856367362422	0.108932092511244	-0.30176433972775	-0.563855923412246	-0.434099013723211	-0.244716864102318	-0.172598091541985	-0.130194648173887	-0.369488361374026	-0.503583504724357	-0.559530748205016	-0.245336805727099	-0.304401444238837	-0.283574683421284	-0.23180209074182	-0.174060278531026	-0.318826807657758	-0.82655129797382	-0.720305569380727	-0.852109212120364	-0.852450245810148	-0.655098363858467	-0.91177513346818	-0.763248881805535	-0.755203984085262	-0.76829342896171	-0.592487111315888
"27"	-0.319004792041575	-0.0479170462025314	0.874240726054431	0.21463726174288	-0.0906207927931735	0.151521005499277	-0.305337744463823	-0.281113468943806	-0.394936335123599	-0.361853525869555	0.18074908276177	-0.700612770962896	-0.13480302647614	0.267039354669148	-0.140267630635351	0.178051597739472	0.10908568965294	0.0630459939453217	-0.809812581135523	-0.678479921614834	-0.836048486731406	-0.813257319762984	-0.71113417565813	-0.790343167024249	-0.819048666018203	-0.671573327435874	-0.790174338770833	-0.830483196656474
"28"	-0.73602135752926	-0.266792011476706	-0.191458330805464	-0.273394490112338	-0.679147608895378	-0.601424185698635	-0.738217103040018	-0.424813730199553	-0.967670343819553	-0.767568447101702	-0.806463753037432	-0.706535901373984	-0.258965605489328	-0.273084762110904	-0.170509373715658	-0.234729111363684	-0.194906441477101	-0.334528201593937	-0.722679118912174	-0.58281342683226	-0.814713480081877	-0.756717524661783	-0.58341855661331	-0.770392009709928	-0.586630943886334	-0.579509876590731	-0.736869743508961	-0.281370756416596
"29"	-0.433426038716222	0.4604388644914	-0.545600151721869	0.0292563160465752	-0.215108083334961	1.75238168363158	1.44516385176523	2.97173095349736	1.08237414830564	1.02329324024176	1.3262287791791	0.164311558266849	-0.25950951394232	-0.394662575037241	-0.383131521211023	-0.239461006287224	-0.18482566237044	-0.328828745015226	-0.37987748056426	-0.241932513371474	-0.376725121447637	-0.146577649144397	-0.212127181824834	-0.259888421537328	0.295482200658699	-0.0607949778052522	-0.275500639057921	-0.714373798006004
"30"	0.323097047384987	0.194701681119588	-0.459184428776007	-0.319544341897189	-0.0662358500738287	0.42167641644807	-0.331623507128193	0.173654020086744	-0.493438956641385	-0.832126146382899	2.08529088645103	0.102344883095789	0.191430683752242	1.14644662857983	-0.183155322834068	0.508874043682328	-0.0164251780185625	0.86886052552722	-0.921753439622353	-0.694106927443785	-0.96688337071458	-0.917788452881121	-0.790094764468961	-0.949828718741826	-0.7963928208356	-0.780763848663097	-0.912576341026413	-0.718542369660628
"31"	-0.723949550719864	1.36774000207067	1.978046906068	-0.025568613719849	-0.0324637833873024	0.226262797015676	0.740163510425656	-0.284475325381532	0.772601965045139	2.87738276438352	-0.356130626757733	0.0784629896088095	-0.263508043803107	-0.425796429331337	-0.198415974045881	-0.257136895538682	-0.201070370752752	-0.347199150766947	-0.407793732113957	-0.598046206582054	-0.596542594139822	-0.313897449501356	-0.752329270729639	-0.492663377870791	-0.622040467434659	-0.638670176956308	-0.540944028627801	0.38201925943679
"32"	-0.170525047192869	-0.153968943506221	-0.551444374713933	0.624554234836101	-0.525902810131142	2.6422912077833	0.667323445211136	0.115241764481257	1.11466592149294	0.344469685357449	0.208681025108142	0.494765423652757	-0.265662147712142	-0.415137674481629	-0.392824830323958	0.382442935999577	-0.164721410382879	0.00183491512099087	-0.574270587946392	-0.313994721664501	-0.500163374205626	-0.337568177158667	-0.445368557474489	-0.22896172229019	-0.674656714781152	-0.326940063869769	-0.263548071585096	-0.601235240562914
"33"	0.0199798925427249	0.0144884924231066	-0.272308755300644	0.223976647497816	-0.338570343098724	-0.601773784400889	0.22544464379503	-0.696302739002947	0.119113096787882	-0.135230710257838	1.65986888610096	0.785030375769828	-0.245759979681312	-0.351823424856381	-0.396519124822593	-0.218963995109696	-0.173535824232765	-0.309090960928852	-0.589139026271774	-0.183697205060656	-0.223960526796829	-0.804758853655819	-0.555976048943629	-0.304560320449862	-0.344252462234527	-0.559702615805349	-0.354349027709298	-0.519449038944739
"34"	0.389613746576816	0.216069280374172	0.164076228192572	-0.510556272895947	-0.325811407361722	0.0682803489798025	-0.196227197500574	-0.386458004478226	-0.149849404609934	-0.375567732724398	0.435763086780447	-0.279660206116638	-0.191368206369041	0.356255562375928	-0.140168962631826	0.12511910732296	0.0637677216559366	-0.0654962481602785	-0.854591683053135	-0.67231434168566	-0.948800651664065	-0.987625847891181	-0.721918619714328	-0.968817712079569	-0.828853178329984	-0.861910426402106	-0.893621882414669	-0.544284332042002
"35"	0.26078982549557	-0.0168125392608664	-0.424377284486928	-0.0632387721623528	-0.304069965069916	0.0858205597308285	-0.578065727770653	0.289733574473448	0.0963562959984086	0.230956423424723	0.717551632219541	0.0158650749623226	-0.1923797406017	0.0503829784200552	-0.31563356223317	-0.130805550428634	0.00667639424139817	-0.171697111721569	-0.946682210892572	-0.753684343656439	-1.01023729363446	-1.03064308368657	-0.79508534713839	-0.949883699540487	-0.927245951485945	-0.913038871624129	-0.84334398569027	-0.833547977506775
"36"	-0.0234020760201468	0.778165775146523	-0.54905843910995	1.51574265126737	-0.142115102141878	3.12069894912658	2.3611188747285	0.497939456128059	1.35469295998749	1.62363116109099	-0.704859383750959	-1.05969229449362	-0.0467067469290606	0.0166353332802532	-0.3343640382356	-0.118685021572114	-0.063093935622793	-0.16042919702744	-0.591869963923375	-0.514354328953884	-0.576805854538951	-0.540056629906162	-0.493246247832803	-0.405931167982149	-0.523350824583203	-0.237687544423211	-0.675738144385852	-1.14380713316441
"37"	0.785930816238592	0.659536294335119	0.496052971195508	0.913410885465756	0.225493304251076	0.035309574818939	0.0444881049710344	-0.144480746790096	1.50343852939354	0.206377715035524	0.647335976044959	0.285404330969549	-0.0328236715890806	0.168466029212858	-0.258307452185346	-0.236246284655877	-0.179523813162075	-0.313465081492223	-0.624889482801821	-0.596341758533932	-0.616093488735035	-0.641913245749396	-0.614159634335045	-0.627778690581623	-0.51698375085085	-0.570183685593873	-0.769238067358756	-0.989933998059663
"38"	-0.41032609715588	0.411700728399004	0.181000163203451	0.683951165160381	0.246209715764856	0.36568034844909	0.698377241129887	0.0383775013823436	-0.106878462337075	0.453827127031132	-0.409023849073861	-0.67955041379949	-0.247998347175967	-0.293511323192326	-0.341048795474395	-0.225791274924565	-0.173473913042434	-0.29530234924184	-0.215248835061696	-0.242541244817231	0.416833052711669	0.579691266178552	-0.0650872974664251	0.26648399964897	0.26587335471316	0.363328810892943	-0.0272728023158356	-0.527962319084463
"39"	-0.129856625981965	0.0939916836295449	0.870773015539953	0.339722507774472	0.0755690657177595	-0.0325005182906978	-0.373656095485074	-0.0778548646606206	-0.081095896973359	0.393627102135847	0.261921467702056	-0.0178010303937712	0.00302547282157649	-0.23046538285125	-0.283295124077965	0.311978665317724	0.359212015218428	1.48076662867163	-0.123914142491491	-0.336314874675616	0.117622593602422	-0.479142624308625	-0.697056858562058	-0.462080308615287	-0.562022008601783	-0.583584637610385	-0.676779174456066	-0.647441802424726
"40"	-0.16297581930342	-0.380222519559779	-0.184673679798875	-0.734971161816544	-0.54788972031979	-0.682549167313089	-0.705597421661342	-0.452835567666279	0.211106510482086	0.216589159100602	-0.0553607061329813	-0.77611953288186	-0.265381609364864	-0.273030830596497	-0.353554964921145	-0.253113262061221	-0.198617224260227	-0.341266946762284	-0.963219555560599	-0.781578737477992	-0.994667199060439	-1.07604988818738	-0.888447413038319	-0.994974827042815	-0.903988554551942	-0.940280937007939	-0.894200232453677	-0.753006476157303
"41"	0.0849310836468801	-0.729732840811813	-0.492596950358176	-0.516402181301548	-0.519968421416257	-0.597476131388696	-0.72831155793959	-0.546012475070976	0.0719721932530402	-0.230482110595111	-0.69726297567361	-0.0715615923842836	-0.154142818594134	0.549397798343832	-0.21346284458339	0.115847492759559	0.0103705991520718	0.13756160419778	-0.185374032266912	-0.408377082968644	-0.471803426342228	-0.615842951191239	-0.528225902616244	-0.359197489119806	-0.300874331070251	-0.572035849693717	0.0715672193505726	1.05679945699436
"42"	-0.380094396529468	0.261252105219359	0.773450966100999	0.627289619785245	1.02393833134467	0.463809087633524	0.67093026003456	2.20709962848506	1.18636891392457	0.145465263810117	0.705360342466153	1.07687342657547	-0.26328402145103	-0.409731040162388	-0.424909198370087	-0.252130864258724	-0.197760035688641	-0.335491244984235	-0.608283175061784	-0.596182328869567	-0.548743258684606	-0.455146955300158	-0.600481108091552	-0.560853313410815	-0.5287608841656	-0.37335311719525	-0.67132340575476	0.0804142933832594
"43"	-0.70251948445304	0.227807167255662	0.578128402122433	-0.0999320074087335	-0.416122013804605	-0.420362195750157	0.279634837239649	0.631420437871401	0.0456810960281073	0.0926269776594234	0.768978813362794	0.561676808047993	-0.249910054074387	-0.253399759352569	-0.244008814007898	-0.21055379782664	-0.158124031142128	-0.278611302852507	-0.567760473948636	-0.64212705941842	-0.772430024394588	-0.810382838579678	-0.716928037044899	-0.712009274131163	-0.718288747658681	-0.699399369265282	-0.761391785162886	-0.640748602866599
"44"	0.150752001466409	1.25607821666837	0.464485497762075	3.15783331316664	5.06447478585062	0.0913659184562388	2.40158557762545	2.2134031093058	1.43554952592104	0.189635696277663	-0.134488349437415	-0.0858696871606234	-0.25206768443304	-0.3747510599184	-0.399392830425249	-0.239451453714643	-0.186572478930695	-0.317934380626579	-0.369919212965998	-0.38712945679053	-0.832606637226622	0.113400427269218	-0.365222990130278	-0.20078406297613	0.376340130879366	-0.235530318001041	-0.291308873457464	0.0500013339875558
"45"	-0.498585964232067	0.638811866964452	0.519083092112317	0.547728994692986	-0.305526587754479	-0.157391640889069	0.896400172045207	1.55096457941755	0.656224448605566	0.182986383863194	0.0799394621111185	0.0340658131704608	-0.243914161709974	-0.276671207818929	-0.337143187001545	-0.218961185529526	-0.166314216461401	-0.314571404451746	-0.110452550835115	-0.759960074990084	-0.996332370311134	-1.05819811026463	-0.873726903267157	-1.04328233126685	-0.901527661023487	-0.883752888680727	-0.881977768295982	-0.686602891067457
"46"	-0.569694820481072	-0.49781577900265	-0.388872828844394	-0.463542821005723	-0.584583124723689	-0.037503396271231	-0.549827006836039	-0.677564209654032	-0.150561349215639	-0.0319288923901896	0.794055833425145	0.00839540783643916	-0.0141242084807518	1.23179325012795	-0.199624657089058	0.0327850645921623	-0.0619017614618693	-0.0693033909997119	-0.561443456552509	-0.499309966080159	-0.364719534082136	-0.349765975571305	-0.391423549144781	-0.481667218138475	-0.340639245545922	-0.312689295383918	-0.603251606163559	-0.564011657055432
"47"	-0.564685194600516	0.808180463062662	-0.551710106878358	-0.277419413680364	0.163317095215579	0.936852297166351	0.44352498397232	-0.115045401502963	1.1517887473618	1.8318971249299	-0.579682615605876	0.102239676516551	-0.24226229846765	-0.229683375892357	-0.225705899354075	-0.21764967350583	-0.171689745102888	-0.312253345706769	-0.568174252380697	-0.588834070702921	-0.861490668005975	-0.5317581277074	-0.60728334063413	-0.669900854956226	-0.401517064023656	-0.58850921509938	-0.752041792865595	-0.0857414500334221
"48"	-0.476703640073249	-0.189825776034608	1.85479241278164	-0.407389275692571	-0.386557968206815	0.658198021214483	0.769106000106305	1.58993155176391	1.34960764137532	0.368929656024961	0.348109256654814	0.149793050332033	-0.236865902538373	-0.0960276003147071	-0.34645086866737	-0.175736356518913	-0.14167509769776	-0.283497136163113	-0.751671194385229	-0.615925518760308	-0.654674911909618	-0.76221653214289	-0.698788750264691	-0.792810430364187	-0.694754011930201	-0.61940767031794	-0.736599846824091	-0.684900235039512
"49"	-0.113540552801543	0.197149307455607	-0.372514281417398	-0.337402497922318	-0.0354040032505863	0.58237126820833	-0.585235371870875	0.574096965316769	-0.00575690173401995	0.113524816676327	5.1782905409414	0.572407879130248	-0.237983230259585	0.120520912905573	-0.294387052140861	-0.102322026657796	-0.134962082680026	-0.121303640373801	-0.940845176477635	-0.750408788734029	-1.01582379450454	-0.943333842179718	-0.858612729954377	-0.962955384422278	-0.864985345216031	-0.874173931759656	-0.848356352695003	-0.547924493205195
"50"	-0.752894055807522	-0.262861516630545	-0.506528100425038	-0.668942876836981	0.0642128036770026	0.601538921193987	0.853118394164115	1.13856412208516	-0.379171847425864	-0.102340361350552	-0.151656463172409	1.35630210103104	-0.159692336677896	0.139464357340819	-0.328435735690494	-0.0251597168489276	-0.0822250050978745	0.00229545659350298	-0.851386279466105	-0.652643619824177	-0.919470592871132	-0.953332037599913	-0.722448441847041	-0.948632886370936	-0.845845062216936	-0.854850412656822	-0.853677173053874	-0.632059185896398
"51"	0.282289469899624	0.153324289920912	-0.55727728995432	-0.0816830821051554	-0.662795670536455	-0.443954080588478	-0.752591579677763	-0.64067929612421	-0.890805752996563	-0.474606866383485	1.08622240716697	-0.617899358366143	-0.246189649726928	-0.357643983548691	-0.318963607352127	-0.206483278075289	-0.166987564614095	-0.25988466315467	-0.492480384542387	-0.353678214485561	-0.139363880221346	-0.584448617571827	-0.344013013785204	-0.34071019556985	-0.279878612474305	-0.132637154713285	-0.309758239701808	-0.410831326817226
