"N:GEXP::PRKCQ:5588:"	"N:GEXP::MAML3:55534:"	"N:GEXP::C9orf152:401546:"	"N:GEXP::HPGDS:27306:"	"N:GEXP::TMEM43:79188:"	"N:GEXP::ARL6IP5:10550:"	"N:GEXP::ICAM1:3383:"	"N:GEXP::ARHGAP20:57569:"	"N:GEXP::C1orf116:79098:"	"N:GEXP::GPR116:221395:"	"N:GEXP::ARHGEF19:128272:"	"N:GEXP::CD274:29126:"	"N:GEXP::NKG7:4818:"	"N:GEXP::GZMB:3002:"	"N:GEXP::IL15RA:3601:"	"N:GEXP::CST6:1474:"	"N:GEXP::SPHK1:8877:"	"N:GEXP::CTHRC1:115908:"	"N:GEXP::CMTM3:123920:"	"N:GEXP::CENPA:1058:"	"N:GEXP::TROAP:10024:"	"N:GEXP::TRAIP:10293:"	"N:GEXP::EME1:146956:"
"42"	-0.837551201808158	0.506409814947751	0.490026474317119	0.139560434955927	-0.100470330337818	0.0967611697014582	-0.101772405409184	1.02576928923594	-0.250383443808404	1.09576814795271	-0.207140963716623	-0.0568153010292278	-0.560175626925247	-0.597794265771735	-0.314347752421744	0.0771658326931928	-0.496228666226735	-0.796193992971441	-0.417880850615695	-0.918429935017261	-0.907036436213021	-1.11134448391831	-0.963914224707281
"43"	-0.297928873357342	1.41803644365202	3.6038958199186	-0.613486226012361	-0.288518058785598	-0.391302161945102	-0.752740695412565	-0.47161372867808	-0.492683242780539	-0.448828550350547	-0.806901135225132	-0.0742637570171227	-0.342729526311861	-0.196627562841367	-0.425110564957072	-0.570416437816104	-0.666781612360224	-0.813410194727678	-0.823843287059964	-0.0881746501150044	-0.551134279849704	-0.529379678664	-0.864555429604381
"44"	5.39482894774262	-0.446024510727127	1.13845532510417	-0.844430691781134	-0.0880686793971553	0.306607110162194	-0.668828163360992	-0.709777877743678	2.94439158059961	-0.573260240310148	0.883777282126112	-0.608621172966882	-0.503061078697429	-0.575207415461674	-1.31829240096443	-0.596607090059643	-0.942755704188435	-0.994489621199722	-1.38695247309556	-0.591723943845728	-0.64487874775987	0.678221840152889	-0.75803238052101
"45"	-0.0132739946259161	2.25655565019296	0.868445562303009	-0.519844170389897	-0.499697944661708	-0.0414958400000685	-0.878063594117843	-0.655158435509116	-0.686824298224544	-0.667928316036024	0.802522884138935	-0.475165263531894	0.0106007349407234	-0.218239625744521	-0.535120657053831	-0.454964316980852	-0.593122494747077	-0.129450378289772	-0.580652291980461	-0.625335700656231	-0.777815139785306	-0.926728583164746	-0.987433240299737
"46"	-0.786389006663896	-0.158383740320047	0.69445548752261	-0.844388034879441	-0.342170591223927	-0.102769908296946	-0.720164985943792	-0.735153318311275	0.122120672178357	-0.680031586355841	-1.25425887041864	-0.449338451310758	-0.545721828561568	-0.612393631112694	1.53813488291681	-0.474717193060699	-0.308251337574323	-0.747586592457409	-0.632726845357726	-0.368291625306373	-0.717746646153221	-1.06134466883875	-0.843844222642655
"47"	0.575952348993392	2.12297539868616	1.66031203182737	-0.351989262225855	2.35197813192105	0.524638698356799	-0.46834940416449	0.459986650943114	-0.556064165480443	0.901720173582992	-0.632763605994826	-0.394231271526504	-0.566088389083953	-0.69729953817688	-0.506253828234736	-0.373266358070662	-0.804757103644012	-0.854307590010762	0.325058469996887	-0.772074498196764	-0.860447670054892	-1.13796533309409	-1.0821461252456
"48"	-0.208128501069554	0.046469879553646	0.131910823149671	-0.178081136583398	0.628940245909817	0.289336812920217	0.193826534171856	-0.608985574775251	2.58687655976904	2.53035636996129	-0.220750616833211	-0.405201084832503	0.0571167424436028	-0.392386678603614	-0.801658964350872	-0.349098179869987	-0.881430329108575	-0.75067318832783	-0.416170058150689	-0.53471150665242	-0.723949588533616	-0.811361179418197	-0.822481719864522
"49"	-0.176320541413802	0.139242434089829	1.47884601106191	0.22345234161987	-0.470145074335022	-0.489435302985816	-0.739850785749306	-0.492237130525	0.127929843028362	-0.334503900390555	-1.04285070084749	-0.268039701519376	-0.3102606011629	-0.547676084291573	0.47073966500501	-0.155812232964013	-0.408512515501505	-0.630944393891986	-0.506411283714883	-0.856335474301109	-0.807719324906275	-1.03569015025366	-1.05508116576382
"50"	0.682564663125012	0.875360303663315	0.194394163454348	1.01199563864027	-0.393888114295627	-0.0174120556270101	0.738946050008748	0.0310091837075289	2.36132295083982	1.07904297499962	1.00501691433723	-0.410766006594323	-0.493050396406765	-0.61222368462399	-0.440578969969651	-0.471174245198139	-0.679452089834196	-0.775547519754168	-0.82869258368739	-0.865641591408279	-0.884562442287493	-0.97170971356363	-0.98277285690234
"51"	0.572086188151256	-0.0157351117086715	-0.281341956757954	0.289672103296493	-0.310770666501823	-0.00529918961619852	-0.812210304559047	0.0704979561751275	-0.312078989780219	-0.0920068766276906	-1.17063837370904	-0.327730972699266	-0.296076807545196	-0.252806100239476	-0.587096003336974	-0.511134018096794	-0.923578319184187	-0.621516010707968	-0.438336513039002	-0.0458482063044493	-0.70067854986136	-0.561860855292993	-0.678545344438689
"52"	1.60130506688344	0.0516663653102031	0.945313206487844	1.80835936763783	1.32589543778082	1.66821627107282	-0.25081407479128	1.13611475173579	1.85911654494893	0.762073971453161	-0.878544403518115	-0.0144847273307843	-0.485832041678912	-0.308343330133041	-0.699288984705581	-0.591624559408608	-0.947007808145307	-0.969518023096796	-0.950897320270435	-0.854276157422111	-0.838553951384304	-1.02184980243862	-1.03036087122111
"53"	0.171411337239014	-1.09161144707118	-0.138731394951744	-0.35968781734102	0.202358635539501	0.750808618402418	0.368625741273447	0.554715084783466	1.28375761724315	0.100026883364883	-0.745254175488134	-0.25920706595864	-0.626214002896639	-0.485292896786994	-0.725972924252828	-0.472393558536401	-0.682915177606524	0.220190901821834	-0.315319457731566	0.575295919447418	-0.680125467124599	-0.487609259582569	1.28071167695602
"54"	-0.246040308600315	-0.360639117315461	0.603333273878182	3.84593737186546	-0.592226574375021	-0.721425076622567	-0.774933176008255	-0.706538459798879	-0.417755696539267	-0.668341949345617	-0.973133326863458	-0.221202470401573	0.188496266941081	-0.375039310605682	2.44862552540905	-0.348047389513436	-0.242422957993553	-0.965684419150171	0.796449487333035	-0.654643556446267	0.207725687171217	-0.662374822702004	-0.671438983419676
"55"	2.13694407810296	0.789312613047382	-0.273217338670063	-0.515212849634599	-0.358442260897846	-0.699423191095116	2.4683329791598	0.587778565459727	0.375572644819329	-0.0736271704362304	-0.0769321665809645	-0.23047389849455	-0.346933397673253	-0.380714882020902	-0.0910155982985248	0.205957043186701	-0.476354702080484	-0.48092027192125	-0.189656212640128	-0.436320338952732	-0.696336490195083	-0.961563242361387	-0.746801145998089
"56"	2.01404702587871	0.863642737741667	1.06223635302216	1.47015107563912	0.710386549250624	-0.78255719727088	0.363389563622857	-0.237514469072141	0.506458284341054	1.57702151163517	3.1733904877106	-0.55700265192719	-0.78036620615912	-0.765337775256533	-1.04742218754343	-0.58476864798794	-0.944416269631219	-0.713731304559362	-1.11567494272726	-0.931755639153645	-0.915773914189707	-0.822209019597553	-1.07243458096097
"57"	-0.588640737408114	1.01963920231596	0.584327181265392	-0.334073363514572	0.952262720079154	0.769261812715764	0.866619658255034	-0.462636168202961	-0.434143295788973	0.664222717649115	0.761253720375696	0.628114030471929	-0.643777982511429	-0.545149332723667	-0.145738374182441	-0.279052098177628	1.16935478743878	-0.397919374565379	0.377613029893111	-0.444415093189902	-0.372883059294801	-0.440383748456922	-0.371538969825038
"58"	-0.124068791850392	0.9222815132887	0.279451292937356	0.776163910706042	1.40048125336722	-0.56197055140212	1.54620867248047	0.206053764939607	1.31585149323547	1.53673722409224	1.99400949661004	-0.497559169471387	-0.595662453222264	-0.696943612511858	-0.764474574685597	-0.214022053470315	-0.839628977942491	-0.758415615784308	-0.222148961615779	-0.879900044954562	-0.832494410360014	-0.509990722941127	-0.900318806545279
"59"	1.3590256541096	2.01038487396075	0.41025602247214	2.77758511254583	-0.496531565698134	-0.491044043002877	-0.413347257226277	0.493853293093292	0.733015947491261	1.83689113440092	1.98098678271142	-0.354512803961159	-0.701729887229932	-0.544514438294168	-0.797142641719462	-0.525204695758007	-0.84111127194609	-0.788289454387315	-0.775128779315408	-0.862499173610222	-0.809046621179069	-0.92432834266529	-0.876047182453864
"60"	-0.667264390170455	0.14143310945779	-0.565476554598142	1.82816435770982	1.43583915179379	0.106744820983806	3.77191839808632	3.70431280475	0.326445706149531	4.6425838574241	0.762721068420612	-0.326812089514105	-0.562458705030459	-0.639091262526887	-0.754049396611426	0.0853937194473194	-0.600550471379812	-0.040548635887507	0.119517217006974	-0.896388831314431	-0.8629088375155	-0.883352808424588	-0.991094970111978
"61"	-0.0288323631057835	0.61624925897851	0.30032231784577	-0.527106000082962	-0.450267250841477	-0.899427427922068	-0.14378437545253	-0.393541971405134	0.22204199670638	0.445212872248332	0.0318900328000559	-0.425638492304715	-0.320889901922192	-0.514315267905161	-0.650324520176712	-0.452440437501816	-0.51570647161924	-1.00550799032371	-1.25823687885793	-0.90167607395878	-0.845240456477149	-0.862654630611103	-1.06997413009899
"62"	0.202692093143566	0.383935778097128	0.0597460517103218	-0.0243436315988809	-0.731283383858623	-0.225507308422121	-0.530125159637933	-0.396875091521891	0.676824770195222	0.0834635669242429	-1.06023877517973	-0.170880710351277	-0.408555999824385	-0.64807918720308	0.344395539391318	-0.269753594833808	-0.669498601146331	-0.891035487090735	-0.426188655751514	-0.810168297626263	-0.818697865936523	-1.07169375774549	-1.08748675094014
"63"	0.990100184658532	-0.150334281991262	0.088498442668067	0.209436502491996	-0.0379343458072419	-0.312663164640537	-0.309693221351631	-0.314796450895735	0.29406495752265	-0.146498569152274	-1.0124032289155	-0.304356236393589	1.06214959815975	-0.300326986326233	0.961438118907695	-0.249867882991907	-0.591603886191051	-0.734663093361295	-0.474866239917689	-0.778986392219699	-0.807339144566831	-1.1372483781397	-1.02998456697163
"64"	1.0091966760909	0.463564280425549	-0.379713081151458	1.76428056922118	-0.016825152716752	-0.226642889610635	-0.209916185099123	0.401043522773964	0.0448802153208788	0.0471177878509152	-0.570914885901652	0.564876283178522	0.782438352455437	0.0599916351021658	0.831556207232732	0.19897820912055	0.137361233930813	-0.498298584805135	-0.114947505715052	-0.592322499616787	-0.657388014893666	-0.719170123870934	-0.0976184226848354
