"N:GEXP::ITGB1BP2:26548:"	"N:GEXP::MYH11:4629:"	"N:GEXP::PPP1R12B:4660:"	"N:GEXP::RBM20:282996:"	"N:GEXP::TSPAN31:6302:"	"N:GEXP::MDM2:4193:"	"N:GEXP::DAB2:1601:"	"N:GEXP::ASAP3:55616:"
"126"	-0.488242158356702	-0.587629312765731	-0.583413885547064	-0.350813727502503	-0.476468089727139	-0.536763226903883	0.845300377808749	0.381753752071871
"127"	-0.459692092943443	-0.587036611654539	-0.570935645692265	-0.338953716736661	-0.45454926330996	-0.533735294741266	0.263527895419161	0.349599604225344
"128"	-0.450053193106643	-0.586052818653258	-0.549690523372153	-0.286429891479362	-0.496127230745908	-0.509955973583711	-0.231471232352671	0.67780718651245
"129"	-0.464160557781043	-0.587436019758674	-0.580172636347745	-0.322434126534769	-0.461229542107852	-0.524028761423876	0.327498806546593	-0.398141182708086
"130"	-0.451861325166204	-0.58689327036516	-0.57201124271637	-0.309308989758524	-0.494129732266364	-0.505017842029443	-0.0951453294739937	0.518055969040805
"131"	-0.479307464255265	-0.58785651778163	-0.579359476235021	-0.352902110310542	-0.469646351940464	-0.535136896152477	-0.0987358214003349	-0.200628447704484
"132"	-0.475344686202869	-0.587130902401434	-0.578164709194396	-0.274080000311595	-0.469541477172918	-0.510541452654218	0.657072128288039	0.773485382543578
"133"	-0.470998283692732	-0.583807864231671	-0.575105720020342	-0.304715711488452	-0.470031705737495	-0.528952699546132	0.134589758650705	-0.499630652776842
"134"	-0.466405073839153	-0.586803394771904	-0.522861935278032	-0.333177409511239	-0.428456177249628	-0.508743617932664	0.0902443636023317	-0.135771178755515
"135"	-0.479983501761214	-0.587470173693742	-0.573951260485305	-0.322234599514892	-0.445066633165307	-0.34961750328512	-0.74353929556491	2.51176998502714
"136"	-0.450332192712273	-0.587759711001976	-0.578503817991405	-0.346687467163329	-0.494134610162528	-0.515231199148271	-0.548581223480691	0.0107262558232935
"137"	-0.470484995956734	-0.587477854851443	-0.584831658243604	-0.346386721748995	-0.424361183419157	-0.540965074172515	-0.275346667724821	0.36434345738424
"138"	-0.464890249057305	-0.585816517211232	-0.544295013249199	-0.299027113015517	-0.444687376738482	-0.510778009854422	0.261967629294101	-0.241801441898207
"139"	-0.475325907383259	-0.585030256974133	-0.561081336826208	-0.341006766634931	-0.455538256757402	-0.50298936403769	-0.0378478457489237	5.42273988689877
"140"	-0.457531187344071	-0.587044050886013	-0.575972769515537	-0.337542270911681	-0.482463024113857	-0.531961707132733	0.411358411171769	0.415633244436992
"141"	-0.468466272848692	-0.587806783797556	-0.585328053937416	-0.351838381885826	-0.415127325978916	-0.548767913421259	-0.155638538997378	-0.0233100860435175
"142"	-0.47413613502656	-0.586767650171894	-0.420840133635229	-0.270773255638435	0.221019843950245	0.886370212063229	0.791687377945265	1.07455800103825
"143"	-0.488242158356702	-0.587012419031859	-0.582513100422193	-0.345531665332566	1.06346909585746	1.16408836510328	1.34486751363346	0.333287256049546
"144"	-0.471051937463045	-0.586316215832686	-0.570101017451564	-0.340834466739642	0.355332714852002	1.01836912977732	0.19557172623736	0.0207646239314774
"145"	-0.473294665062145	-0.587863497353273	-0.57850688486683	-0.354279885950918	-0.0149849672502	0.210112315978693	-0.472748530125398	-0.535070797683782
"146"	-0.383653075425805	-0.576795511584769	-0.478076791569678	2.45170226475564	1.23809777856249	1.23824904736738	-0.213481175946866	-0.395506111079688
"147"	-0.480363549300934	-0.585321959522096	-0.529942036259513	-0.330379874420055	0.50462072698014	0.798134376386961	0.378404838675034	0.780386760617954
"148"	-0.488242158356702	-0.587853729581866	-0.574586979948432	-0.323392271911467	-0.493668771078776	0.249439950512687	-0.716037255312358	-0.17804211946107
"149"	-0.47710318852489	-0.58619609946108	-0.576420095202548	-0.335305489882609	2.32379551747509	1.99937183902527	2.55285186539626	0.965390747861749
"150"	-0.488242158356702	-0.585299460383004	-0.529766786235219	-0.324525003430557	0.507120648764674	1.73454605339637	2.40227678513451	0.597186542643598
"151"	-0.481505927493856	-0.587571353289946	-0.550685067260022	-0.345057372979068	-0.455054125563031	0.944326726113325	2.60097573624146	0.869320428076396
"152"	-0.488242158356702	-0.587592775857329	-0.574231660524176	-0.346815497001083	1.97087972994133	3.59370822910337	2.47653041397769	0.214395333768243
"153"	-0.44418034083109	-0.581182238892214	-0.570800265048497	-0.289108957402494	0.828964237727737	0.880160585557862	0.83272425687303	-0.314759987609484
"154"	-0.482831175620597	-0.587668365706892	-0.573204257256752	-0.279722873842475	0.0713172106480873	3.04252995262695	-0.433535094741377	1.60776788203467
"155"	-0.475393868825656	-0.580419566462228	-0.567830653386834	-0.229402575110936	0.801404124395799	0.537270923861479	1.1566956592739	0.935667767291424
"156"	-0.485972603872446	-0.586562859620908	-0.551510056749386	-0.348631816403896	2.74463600910571	1.27107135889575	1.99999130228789	0.268273137598886
"157"	-0.488242158356702	-0.587448781367138	-0.565002994244849	-0.333154547040212	3.09206416345391	1.72709450158993	1.57289194853671	0.620478693644619
"158"	-0.458223320981114	-0.581333442783964	-0.561867333185167	-0.315317662825844	0.741649896375224	1.40366166961036	-0.380523643263458	-0.77827379252979
"159"	-0.479447858287585	-0.587576675666935	-0.526064629472006	8.08875625755563	2.16197131220305	1.91764132635463	-0.284595474152883	0.576011859915398
"160"	-0.475405940923977	-0.585704263441997	-0.568560569738019	-0.316238396886315	1.44528641816852	-0.0372437204151138	-0.254405264552338	0.107580823117099
"161"	-0.431132191005627	-0.585950725785549	-0.580552490775403	-0.304029837357627	1.03907961503274	0.445664148082297	1.07153896594235	-0.0587580734255417
"162"	-0.451870267461256	-0.578817410025247	-0.567756172126509	-0.272687467985374	4.96749329147109	1.598762220479	-0.188780095364602	-0.0135854169387143
"163"	-0.483008680177384	-0.586282950976501	-0.560000482301374	-0.287088746326246	0.709699676494835	1.2339910177637	0.184085911750478	-0.562841001958063
"164"	-0.486304810133636	-0.58789830509397	-0.578664609888695	-0.343409612339922	1.7461306641415	2.16389737176748	0.419892878891973	1.70721046610637
"165"	-0.48576111859446	-0.587425217752647	-0.555367309784099	-0.344483109274986	2.2634315524339	2.30263816968741	1.20820323978791	0.315092713853462
"166"	-0.465753627644598	-0.586172027801514	-0.559847576655178	-0.318002963968347	0.376636926352399	0.829773901914309	0.24134579870145	0.337443767844341
"167"	-0.484282510107574	-0.584522211897853	-0.556612461206709	-0.315521346658634	0.939570533267862	0.580974866599255	3.85652000723799	0.764701810448917
"168"	-0.475386267874862	-0.587819872006426	-0.568259139696233	-0.309061659390135	0.774331800680354	0.984482310848034	0.122521194165306	0.151341834088713
"169"	-0.486370983117023	-0.586520945902115	-0.581386242765982	-0.34036038222679	1.44589615518914	0.816112723602501	2.73406831654773	1.11565257048113
"170"	-0.446432904954747	-0.584670996527335	-0.524036110440802	-0.328579974428254	1.02395813692141	0.796537615285581	0.394928620891024	-0.543642622951161
"171"	-0.475299527612855	-0.583598719008602	-0.548486117580192	-0.256746090459832	0.174435935575022	3.68336340798086	0.197000403653077	1.57718222920505
"172"	-0.473387664930688	-0.572765625461853	-0.560734341778106	-0.194439621690509	1.81417731564248	1.00937995616956	-0.146427329343413	0.4928816240195
"173"	-0.47581057977509	-0.586923027291056	-0.56306691960146	-0.348312157490802	2.11355819276597	0.620775615533658	0.724520741019519	1.47515162835546
"174"	-0.447984393146309	-0.578668625395765	-0.536404380905358	-0.206307322560241	1.30077874428203	2.01344699243744	0.132841508655156	-0.768086417395
"175"	-0.481857806804161	-0.583167848398672	-0.556081453633098	-0.330296738161774	2.42208512519873	0.435019074073096	0.318062016248041	-0.0517782706003202
"176"	-0.432925121163599	-0.582269152947668	-0.565690850590203	1.01126266969995	0.423659845382468	1.00541762306613	-0.520778409035356	-0.431840298146263
"177"	-0.439108718192217	-0.438865507083905	-0.451338019113008	-0.303811604679637	0.679346967608465	0.494335792024367	1.10236832070256	-0.196236661657154
"178"	-0.481487148674246	-0.585724101392594	-0.566029959387212	-0.344503685498911	2.2035553770092	1.59663320567716	2.13270791485318	2.63544581711
"179"	-0.481775537689681	-0.584719865625149	-0.511159614905794	-0.345495708900859	1.53430802317877	1.3632103883754	1.8328736414231	0.302466328967387
"180"	-0.449796102123891	-0.586483628781632	-0.12604330526893	4.78658407860105	2.77731791341084	4.07604836032029	-0.324072086955589	0.31838655338896
"181"	-0.462598785950171	-0.586824200427409	-0.547080612385353	-0.348070230979202	-0.428636659407731	0.411954747053159	0.974727272640477	-0.300463155530407
"182"	-0.471388614871762	-0.587659698699817	-0.552321902486929	-0.340348119628693	4.14544584027376	2.15023619345568	0.23910879064263	3.16481288531501
"183"	-0.448893824553121	-0.582510897729797	-0.568327925330769	-0.337726002042484	5.24589921508532	4.30355724761694	0.182544444012467	-0.124321165132118
"184"	-0.468192191505342	-0.583951084557936	-0.521757860124979	-0.331784877185018	-0.42827081719536	0.550991241473338	1.5112332390163	0.710196608611512
"185"	-0.47940582950084	-0.586229364317265	-0.567167332044881	-0.326237610351163	0.497791672349217	1.02162179128014	-0.213030014657692	0.486686068702731
